Directory,Paths,Emotions,Age,Sex,Question,Colors,Type
41,G:\Baza_danych\nagrania\output\41\speech\006.wav,neutral,26,female,no,"(46, 91, 210)",speech
41,G:\Baza_danych\nagrania\output\41\music\001.wav,angry,26,female,no,"(254, 183, 101)",music
41,G:\Baza_danych\nagrania\output\41\music\001.wav,angry,26,female,no,"(149, 47, 180)",music
41,G:\Baza_danych\nagrania\output\41\music\002.wav,neutral,26,female,no,"(251, 136, 2)",music
41,G:\Baza_danych\nagrania\output\41\music\003.wav,happy,26,female,no,"(238, 0, 18)",music
41,G:\Baza_danych\nagrania\output\41\music\004.wav,sad,26,female,no,"(46, 186, 210)",music
41,G:\Baza_danych\nagrania\output\41\music\005.wav,fear,26,female,no,"(251, 136, 2)",music
41,G:\Baza_danych\nagrania\output\42\speech\001.wav,neutral,26,female,no,"(254, 183, 101)",speech
41,G:\Baza_danych\nagrania\output\42\speech\001.wav,neutral,26,female,no,"(255, 230, 202)",speech
41,G:\Baza_danych\nagrania\output\42\speech\001.wav,neutral,26,female,no,"(255, 233, 123)",speech
41,G:\Baza_danych\nagrania\output\42\speech\002.wav,angry,26,female,no,"(250, 101, 113)",speech
41,G:\Baza_danych\nagrania\output\42\speech\002.wav,angry,26,female,no,"(238, 0, 18)",speech
41,G:\Baza_danych\nagrania\output\42\speech\002.wav,angry,26,female,no,"(238, 0, 18)",speech
41,G:\Baza_danych\nagrania\output\42\speech\003.wav,fear,26,female,no,"(28, 111, 126)",speech
41,G:\Baza_danych\nagrania\output\42\speech\003.wav,fear,26,female,no,"(28, 55, 126)",speech
41,G:\Baza_danych\nagrania\output\42\speech\004.wav,sad,26,female,no,"(118, 118, 118)",speech
41,G:\Baza_danych\nagrania\output\42\speech\004.wav,sad,26,female,no,"(130, 213, 228)",speech
41,G:\Baza_danych\nagrania\output\42\speech\004.wav,sad,26,female,no,"(183, 183, 183)",speech
41,G:\Baza_danych\nagrania\output\42\speech\005.wav,neutral,26,female,no,"(253, 212, 1)",speech
41,G:\Baza_danych\nagrania\output\42\speech\005.wav,neutral,26,female,no,"(107, 184, 52)",speech
41,G:\Baza_danych\nagrania\output\42\speech\005.wav,neutral,26,female,no,"(251, 136, 2)",speech
41,G:\Baza_danych\nagrania\output\42\speech\006.wav,neutral,26,female,no,"(251, 136, 2)",speech
41,G:\Baza_danych\nagrania\output\42\music\001.wav,sad,26,female,no,"(130, 213, 228)",music
41,G:\Baza_danych\nagrania\output\42\music\002.wav,angry,26,female,no,"(250, 101, 113)",music
41,G:\Baza_danych\nagrania\output\42\music\003.wav,happy,26,female,no,"(206, 129, 230)",music
41,G:\Baza_danych\nagrania\output\42\music\004.wav,sad,26,female,no,"(214, 223, 246)",music
41,G:\Baza_danych\nagrania\output\42\music\004.wav,sad,26,female,no,"(214, 244, 246)",music
41,G:\Baza_danych\nagrania\output\42\music\005.wav,sad,26,female,no,"(46, 186, 210)",music
43,G:\Baza_danych\nagrania\output\43\speech\001.wav,fear,26,female,no,"(238, 0, 18)",speech
43,G:\Baza_danych\nagrania\output\43\speech\001.wav,fear,26,female,no,"(250, 101, 113)",speech
43,G:\Baza_danych\nagrania\output\43\speech\002.wav,neutral,26,female,no,"(107, 184, 52)",speech
43,G:\Baza_danych\nagrania\output\43\speech\003.wav,disgust,26,female,no,"(151, 127, 1)",speech
43,G:\Baza_danych\nagrania\output\43\speech\004.wav,neutral,26,female,no,"(183, 183, 183)",speech
43,G:\Baza_danych\nagrania\output\43\speech\005.wav,fear,26,female,no,"(238, 0, 18)",speech
43,G:\Baza_danych\nagrania\output\43\speech\006.wav,fear,26,female,no,"(161, 217, 121)",speech
43,G:\Baza_danych\nagrania\output\43\music\001.wav,angry,26,female,no,"(28, 55, 126)",music
43,G:\Baza_danych\nagrania\output\43\music\002.wav,sad,26,female,no,"(150, 81, 1)",music
43,G:\Baza_danych\nagrania\output\43\music\003.wav,happy,26,female,no,"(107, 184, 52)",music
43,G:\Baza_danych\nagrania\output\43\music\004.wav,sad,26,female,no,"(255, 233, 123)",music
43,G:\Baza_danych\nagrania\output\43\music\005.wav,fear,26,female,no,"(183, 183, 183)",music
44,G:\Baza_danych\nagrania\output\44\speech\001.wav,happy,26,female,no,"(149, 47, 180)",speech
44,G:\Baza_danych\nagrania\output\44\speech\001.wav,happy,26,female,no,"(107, 184, 52)",speech
44,G:\Baza_danych\nagrania\output\44\speech\001.wav,happy,26,female,no,"(238, 0, 18)",speech
44,G:\Baza_danych\nagrania\output\44\speech\002.wav,angry,26,female,no,"(107, 184, 52)",speech
44,G:\Baza_danych\nagrania\output\44\speech\002.wav,angry,26,female,no,"(238, 0, 18)",speech
44,G:\Baza_danych\nagrania\output\44\speech\002.wav,angry,26,female,no,"(254, 183, 101)",speech
44,G:\Baza_danych\nagrania\output\44\speech\003.wav,disgust,26,female,no,"(130, 157, 228)",speech
44,G:\Baza_danych\nagrania\output\44\speech\003.wav,disgust,26,female,no,"(118, 118, 118)",speech
44,G:\Baza_danych\nagrania\output\44\speech\003.wav,disgust,26,female,no,"(206, 129, 230)",speech
44,G:\Baza_danych\nagrania\output\44\speech\004.wav,neutral,26,female,no,"(46, 186, 210)",speech
44,G:\Baza_danych\nagrania\output\44\speech\005.wav,disgust,26,female,no,"(61, 105, 30)",speech
44,G:\Baza_danych\nagrania\output\44\speech\005.wav,disgust,26,female,no,"(136, 0, 10)",speech
44,G:\Baza_danych\nagrania\output\44\speech\006.wav,disgust,26,female,no,"(247, 247, 247)",speech
44,G:\Baza_danych\nagrania\output\44\speech\006.wav,disgust,26,female,no,"(183, 183, 183)",speech
44,G:\Baza_danych\nagrania\output\44\speech\006.wav,disgust,26,female,no,"(214, 244, 246)",speech
44,G:\Baza_danych\nagrania\output\44\music\001.wav,happy,26,female,no,"(255, 233, 123)",music
44,G:\Baza_danych\nagrania\output\44\music\001.wav,happy,26,female,no,"(82, 26, 99)",music
44,G:\Baza_danych\nagrania\output\44\music\001.wav,happy,26,female,no,"(250, 101, 113)",music
44,G:\Baza_danych\nagrania\output\44\music\002.wav,disgust,26,female,no,"(206, 129, 230)",music
44,G:\Baza_danych\nagrania\output\44\music\002.wav,disgust,26,female,no,"(255, 246, 203)",music
44,G:\Baza_danych\nagrania\output\44\music\002.wav,disgust,26,female,no,"(130, 213, 228)",music
44,G:\Baza_danych\nagrania\output\44\music\003.wav,neutral,26,female,no,"(130, 213, 228)",music
44,G:\Baza_danych\nagrania\output\44\music\004.wav,sad,26,female,no,"(130, 157, 228)",music
44,G:\Baza_danych\nagrania\output\44\music\004.wav,sad,26,female,no,"(46, 91, 210)",music
44,G:\Baza_danych\nagrania\output\44\music\005.wav,fear,26,female,no,"(255, 246, 203)",music
44,G:\Baza_danych\nagrania\output\44\music\005.wav,fear,26,female,no,"(0, 0, 0)",music
45,G:\Baza_danych\nagrania\output\45\speech\001.wav,happy,26,female,no,"(253, 212, 1)",speech
45,G:\Baza_danych\nagrania\output\45\speech\001.wav,happy,26,female,no,"(46, 186, 210)",speech
45,G:\Baza_danych\nagrania\output\45\speech\001.wav,happy,26,female,no,"(254, 183, 101)",speech
45,G:\Baza_danych\nagrania\output\45\speech\002.wav,disgust,26,female,no,"(46, 91, 210)",speech
45,G:\Baza_danych\nagrania\output\45\speech\002.wav,disgust,26,female,no,"(82, 26, 99)",speech
45,G:\Baza_danych\nagrania\output\45\speech\002.wav,disgust,26,female,no,"(118, 118, 118)",speech
45,G:\Baza_danych\nagrania\output\45\speech\003.wav,neutral,26,female,no,"(255, 187, 192)",speech
45,G:\Baza_danych\nagrania\output\45\speech\003.wav,neutral,26,female,no,"(214, 223, 246)",speech
45,G:\Baza_danych\nagrania\output\45\speech\003.wav,neutral,26,female,no,"(183, 183, 183)",speech
45,G:\Baza_danych\nagrania\output\45\speech\004.wav,fear,26,female,no,"(28, 55, 126)",speech
45,G:\Baza_danych\nagrania\output\45\speech\004.wav,fear,26,female,no,"(82, 26, 99)",speech
45,G:\Baza_danych\nagrania\output\45\speech\004.wav,fear,26,female,no,"(61, 105, 30)",speech
45,G:\Baza_danych\nagrania\output\45\speech\005.wav,angry,26,female,no,"(150, 81, 1)",speech
45,G:\Baza_danych\nagrania\output\45\speech\005.wav,angry,26,female,no,"(28, 111, 126)",speech
45,G:\Baza_danych\nagrania\output\45\speech\005.wav,angry,26,female,no,"(136, 0, 10)",speech
45,G:\Baza_danych\nagrania\output\45\speech\006.wav,angry,26,female,no,"(28, 111, 126)",speech
45,G:\Baza_danych\nagrania\output\45\speech\006.wav,angry,26,female,no,"(0, 0, 0)",speech
45,G:\Baza_danych\nagrania\output\45\speech\006.wav,angry,26,female,no,"(150, 81, 1)",speech
45,G:\Baza_danych\nagrania\output\45\music\001.wav,happy,26,female,no,"(251, 136, 2)",music
45,G:\Baza_danych\nagrania\output\45\music\001.wav,happy,26,female,no,"(206, 129, 230)",music
45,G:\Baza_danych\nagrania\output\45\music\001.wav,happy,26,female,no,"(253, 212, 1)",music
45,G:\Baza_danych\nagrania\output\45\music\002.wav,happy,26,female,no,"(161, 217, 121)",music
45,G:\Baza_danych\nagrania\output\45\music\002.wav,happy,26,female,no,"(130, 213, 228)",music
45,G:\Baza_danych\nagrania\output\45\music\002.wav,happy,26,female,no,"(254, 183, 101)",music
45,G:\Baza_danych\nagrania\output\45\music\003.wav,sad,26,female,no,"(46, 91, 210)",music
45,G:\Baza_danych\nagrania\output\45\music\003.wav,sad,26,female,no,"(28, 55, 126)",music
45,G:\Baza_danych\nagrania\output\45\music\003.wav,sad,26,female,no,"(130, 157, 228)",music
45,G:\Baza_danych\nagrania\output\45\music\004.wav,angry,26,female,no,"(151, 127, 1)",music
45,G:\Baza_danych\nagrania\output\45\music\004.wav,angry,26,female,no,"(61, 105, 30)",music
45,G:\Baza_danych\nagrania\output\45\music\004.wav,angry,26,female,no,"(238, 0, 18)",music
45,G:\Baza_danych\nagrania\output\45\music\005.wav,fear,26,female,no,"(61, 105, 30)",music
45,G:\Baza_danych\nagrania\output\45\music\005.wav,fear,26,female,no,"(46, 91, 210)",music
45,G:\Baza_danych\nagrania\output\45\music\005.wav,fear,26,female,no,"(118, 118, 118)",music
46,G:\Baza_danych\nagrania\output\46\speech\001.wav,neutral,26,man,no,"(118, 118, 118)",speech
46,G:\Baza_danych\nagrania\output\46\speech\001.wav,neutral,26,man,no,"(253, 212, 1)",speech
46,G:\Baza_danych\nagrania\output\46\speech\002.wav,neutral,26,man,no,"(130, 213, 228)",speech
46,G:\Baza_danych\nagrania\output\46\speech\003.wav,neutral,26,man,no,"(118, 118, 118)",speech
46,G:\Baza_danych\nagrania\output\46\speech\004.wav,neutral,26,man,no,"(183, 183, 183)",speech
46,G:\Baza_danych\nagrania\output\46\speech\005.wav,neutral,26,man,no,"(214, 244, 246)",speech
46,G:\Baza_danych\nagrania\output\46\speech\006.wav,neutral,26,man,no,"(255, 187, 192)",speech
46,G:\Baza_danych\nagrania\output\46\music\001.wav,neutral,26,man,no,"(183, 183, 183)",music
46,G:\Baza_danych\nagrania\output\46\music\002.wav,neutral,26,man,no,"(255, 230, 202)",music
46,G:\Baza_danych\nagrania\output\46\music\003.wav,neutral,26,man,no,"(214, 223, 246)",music
46,G:\Baza_danych\nagrania\output\46\music\004.wav,angry,26,man,no,"(238, 0, 18)",music
46,G:\Baza_danych\nagrania\output\46\music\005.wav,sad,26,man,no,"(214, 244, 246)",music
47,G:\Baza_danych\nagrania\output\47\speech\001.wav,neutral,26,female,no,"(214, 244, 246)",speech
47,G:\Baza_danych\nagrania\output\47\speech\001.wav,neutral,26,female,no,"(183, 183, 183)",speech
47,G:\Baza_danych\nagrania\output\47\speech\002.wav,angry,26,female,no,"(136, 0, 10)",speech
47,G:\Baza_danych\nagrania\output\47\speech\002.wav,angry,26,female,no,"(0, 0, 0)",speech
47,G:\Baza_danych\nagrania\output\47\speech\003.wav,sad,26,female,no,"(28, 111, 126)",speech
47,G:\Baza_danych\nagrania\output\47\speech\003.wav,sad,26,female,no,"(247, 247, 247)",speech
47,G:\Baza_danych\nagrania\output\47\speech\004.wav,neutral,26,female,no,"(255, 233, 123)",speech
47,G:\Baza_danych\nagrania\output\47\speech\005.wav,neutral,26,female,no,"(183, 183, 183)",speech
47,G:\Baza_danych\nagrania\output\47\speech\006.wav,neutral,26,female,no,"(254, 183, 101)",speech
47,G:\Baza_danych\nagrania\output\47\speech\006.wav,neutral,26,female,no,"(161, 217, 121)",speech
47,G:\Baza_danych\nagrania\output\47\music\001.wav,sad,26,female,no,"(183, 183, 183)",music
47,G:\Baza_danych\nagrania\output\47\music\002.wav,disgust,26,female,no,"(217, 240, 201)",music
47,G:\Baza_danych\nagrania\output\47\music\003.wav,sad,26,female,no,"(183, 183, 183)",music
47,G:\Baza_danych\nagrania\output\47\music\003.wav,sad,26,female,no,"(214, 244, 246)",music
47,G:\Baza_danych\nagrania\output\47\music\004.wav,disgust,26,female,no,"(118, 118, 118)",music
47,G:\Baza_danych\nagrania\output\47\music\005.wav,sad,26,female,no,"(214, 223, 246)",music
48,G:\Baza_danych\nagrania\output\48\speech\001.wav,angry,26,female,no,"(130, 157, 228)",speech
48,G:\Baza_danych\nagrania\output\48\speech\001.wav,angry,26,female,no,"(28, 55, 126)",speech
48,G:\Baza_danych\nagrania\output\48\speech\002.wav,neutral,26,female,no,"(107, 184, 52)",speech
48,G:\Baza_danych\nagrania\output\48\speech\003.wav,angry,26,female,no,"(136, 0, 10)",speech
48,G:\Baza_danych\nagrania\output\48\speech\004.wav,neutral,26,female,no,"(251, 136, 2)",speech
48,G:\Baza_danych\nagrania\output\48\speech\005.wav,neutral,26,female,no,"(251, 136, 2)",speech
48,G:\Baza_danych\nagrania\output\48\speech\006.wav,neutral,26,female,no,"(253, 212, 1)",speech
48,G:\Baza_danych\nagrania\output\48\music\001.wav,neutral,26,female,no,"(46, 186, 210)",music
48,G:\Baza_danych\nagrania\output\48\music\002.wav,sad,26,female,no,"(149, 47, 180)",music
48,G:\Baza_danych\nagrania\output\48\music\003.wav,neutral,26,female,no,"(107, 184, 52)",music
48,G:\Baza_danych\nagrania\output\48\music\004.wav,sad,26,female,no,"(251, 136, 2)",music
48,G:\Baza_danych\nagrania\output\48\music\005.wav,neutral,26,female,no,"(118, 118, 118)",music
49,G:\Baza_danych\nagrania\output\49\speech\001.wav,happy,26,female,no,"(253, 212, 1)",speech
49,G:\Baza_danych\nagrania\output\49\speech\001.wav,happy,26,female,no,"(228, 192, 239)",speech
49,G:\Baza_danych\nagrania\output\49\speech\001.wav,happy,26,female,no,"(251, 136, 2)",speech
49,G:\Baza_danych\nagrania\output\49\speech\002.wav,disgust,26,female,no,"(214, 244, 246)",speech
49,G:\Baza_danych\nagrania\output\49\speech\003.wav,neutral,26,female,no,"(247, 247, 247)",speech
49,G:\Baza_danych\nagrania\output\49\speech\004.wav,disgust,26,female,no,"(118, 118, 118)",speech
49,G:\Baza_danych\nagrania\output\49\speech\005.wav,angry,26,female,no,"(238, 0, 18)",speech
49,G:\Baza_danych\nagrania\output\49\speech\006.wav,angry,26,female,no,"(150, 81, 1)",speech
49,G:\Baza_danych\nagrania\output\49\music\001.wav,happy,26,female,no,"(250, 101, 113)",music
49,G:\Baza_danych\nagrania\output\49\music\001.wav,happy,26,female,no,"(251, 136, 2)",music
49,G:\Baza_danych\nagrania\output\49\music\002.wav,happy,26,female,no,"(253, 212, 1)",music
49,G:\Baza_danych\nagrania\output\49\music\003.wav,fear,26,female,no,"(46, 91, 210)",music
49,G:\Baza_danych\nagrania\output\49\music\004.wav,sad,26,female,no,"(46, 186, 210)",music
49,G:\Baza_danych\nagrania\output\49\music\005.wav,angry,26,female,no,"(136, 0, 10)",music
50,G:\Baza_danych\nagrania\output\50\speech\001.wav,neutral,46,female,no,"(149, 47, 180)",speech
50,G:\Baza_danych\nagrania\output\50\speech\002.wav,neutral,46,female,no,"(46, 91, 210)",speech
50,G:\Baza_danych\nagrania\output\50\speech\003.wav,neutral,46,female,no,"(107, 184, 52)",speech
50,G:\Baza_danych\nagrania\output\50\speech\004.wav,neutral,46,female,no,"(253, 212, 1)",speech
50,G:\Baza_danych\nagrania\output\50\speech\005.wav,fear,46,female,no,"(118, 118, 118)",speech
50,G:\Baza_danych\nagrania\output\50\speech\006.wav,fear,46,female,no,"(136, 0, 10)",speech
50,G:\Baza_danych\nagrania\output\50\music\001.wav,happy,46,female,no,"(253, 212, 1)",music
50,G:\Baza_danych\nagrania\output\50\music\002.wav,happy,46,female,no,"(107, 184, 52)",music
50,G:\Baza_danych\nagrania\output\50\music\003.wav,neutral,46,female,no,"(183, 183, 183)",music
50,G:\Baza_danych\nagrania\output\50\music\004.wav,sad,46,female,no,"(28, 55, 126)",music
50,G:\Baza_danych\nagrania\output\50\music\005.wav,sad,46,female,no,"(118, 118, 118)",music
51,G:\Baza_danych\nagrania\output\51\speech\001.wav,happy,18,female,no,"(46, 186, 210)",speech
51,G:\Baza_danych\nagrania\output\51\speech\001.wav,happy,18,female,no,"(149, 47, 180)",speech
51,G:\Baza_danych\nagrania\output\51\speech\001.wav,happy,18,female,no,"(107, 184, 52)",speech
51,G:\Baza_danych\nagrania\output\51\speech\002.wav,angry,18,female,no,"(118, 118, 118)",speech
51,G:\Baza_danych\nagrania\output\51\speech\002.wav,angry,18,female,no,"(82, 26, 99)",speech
51,G:\Baza_danych\nagrania\output\51\speech\002.wav,angry,18,female,no,"(251, 136, 2)",speech
51,G:\Baza_danych\nagrania\output\51\speech\003.wav,fear,18,female,no,"(118, 118, 118)",speech
51,G:\Baza_danych\nagrania\output\51\speech\003.wav,fear,18,female,no,"(247, 247, 247)",speech
51,G:\Baza_danych\nagrania\output\51\speech\003.wav,fear,18,female,no,"(183, 183, 183)",speech
51,G:\Baza_danych\nagrania\output\51\speech\004.wav,neutral,18,female,no,"(130, 157, 228)",speech
51,G:\Baza_danych\nagrania\output\51\speech\004.wav,neutral,18,female,no,"(214, 223, 246)",speech
51,G:\Baza_danych\nagrania\output\51\speech\004.wav,neutral,18,female,no,"(118, 118, 118)",speech
51,G:\Baza_danych\nagrania\output\51\speech\005.wav,fear,18,female,no,"(130, 157, 228)",speech
51,G:\Baza_danych\nagrania\output\51\speech\005.wav,fear,18,female,no,"(214, 223, 246)",speech
51,G:\Baza_danych\nagrania\output\51\speech\005.wav,fear,18,female,no,"(118, 118, 118)",speech
51,G:\Baza_danych\nagrania\output\51\speech\006.wav,fear,18,female,no,"(255, 246, 203)",speech
51,G:\Baza_danych\nagrania\output\51\speech\006.wav,fear,18,female,no,"(217, 240, 201)",speech
51,G:\Baza_danych\nagrania\output\51\music\001.wav,angry,18,female,no,"(82, 26, 99)",music
51,G:\Baza_danych\nagrania\output\51\music\002.wav,disgust,18,female,no,"(61, 105, 30)",music
51,G:\Baza_danych\nagrania\output\51\music\003.wav,fear,18,female,no,"(247, 247, 247)",music
51,G:\Baza_danych\nagrania\output\51\music\004.wav,angry,18,female,no,"(82, 26, 99)",music
51,G:\Baza_danych\nagrania\output\51\music\004.wav,angry,18,female,no,"(136, 0, 10)",music
51,G:\Baza_danych\nagrania\output\51\music\005.wav,fear,18,female,no,"(28, 55, 126)",music
52,G:\Baza_danych\nagrania\output\52\speech\001.wav,neutral,26,female,no,"(149, 47, 180)",speech
52,G:\Baza_danych\nagrania\output\52\speech\001.wav,neutral,26,female,no,"(118, 118, 118)",speech
52,G:\Baza_danych\nagrania\output\52\speech\001.wav,neutral,26,female,no,"(107, 184, 52)",speech
52,G:\Baza_danych\nagrania\output\52\speech\002.wav,angry,26,female,no,"(238, 0, 18)",speech
52,G:\Baza_danych\nagrania\output\52\speech\002.wav,angry,26,female,no,"(251, 136, 2)",speech
52,G:\Baza_danych\nagrania\output\52\speech\002.wav,angry,26,female,no,"(250, 101, 113)",speech
52,G:\Baza_danych\nagrania\output\52\speech\003.wav,neutral,26,female,no,"(107, 184, 52)",speech
52,G:\Baza_danych\nagrania\output\52\speech\003.wav,neutral,26,female,no,"(247, 247, 247)",speech
52,G:\Baza_danych\nagrania\output\52\speech\003.wav,neutral,26,female,no,"(46, 186, 210)",speech
52,G:\Baza_danych\nagrania\output\52\speech\004.wav,neutral,26,female,no,"(46, 91, 210)",speech
52,G:\Baza_danych\nagrania\output\52\speech\004.wav,neutral,26,female,no,"(183, 183, 183)",speech
52,G:\Baza_danych\nagrania\output\52\speech\005.wav,fear,26,female,no,"(149, 47, 180)",speech
52,G:\Baza_danych\nagrania\output\52\speech\005.wav,fear,26,female,no,"(238, 0, 18)",speech
52,G:\Baza_danych\nagrania\output\52\speech\005.wav,fear,26,female,no,"(251, 136, 2)",speech
52,G:\Baza_danych\nagrania\output\52\speech\006.wav,fear,26,female,no,"(46, 91, 210)",speech
52,G:\Baza_danych\nagrania\output\52\speech\006.wav,fear,26,female,no,"(46, 186, 210)",speech
52,G:\Baza_danych\nagrania\output\52\music\001.wav,sad,26,female,no,"(253, 212, 1)",music
52,G:\Baza_danych\nagrania\output\52\music\001.wav,sad,26,female,no,"(46, 91, 210)",music
